1.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,9.801012243080378994e+00
1.200000000000000000e+01,-6.000000000000000000e+00,1.000000000000000000e+00,9.089381933442789219e+00
1.100000000000000000e+01,-5.000000000000000000e+00,0.000000000000000000e+00,9.095752578497366514e+00
1.100000000000000000e+01,-5.000000000000000000e+00,1.000000000000000000e+00,8.755258788292312744e+00
1.000000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,8.799416138047080338e+00
1.000000000000000000e+01,-2.000000000000000000e+00,1.000000000000000000e+00,9.067941938845951455e+00
9.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.489807618879555484e+00
9.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,9.678309811011533981e+00
1.100000000000000000e+01,-7.000000000000000000e+00,0.000000000000000000e+00,8.987945510301852181e+00
1.100000000000000000e+01,-7.000000000000000000e+00,1.000000000000000000e+00,2.107620336184166998e+00
1.000000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,9.426998554006194908e+00
1.000000000000000000e+01,-6.000000000000000000e+00,1.000000000000000000e+00,8.399310388222389179e+00
9.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,9.343372095929177945e+00
9.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,9.640726896643318611e+00
8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.861584262977130422e+00
8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.583674876536454335e+00
1.200000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,8.941168723428898346e+00
1.200000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,9.797312516737713750e+00
1.100000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,8.668871144649701321e+00
1.100000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,9.793514503433542018e+00
1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.686637534952689421e+00
1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,9.734843908497786913e+00
9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.882662245172774362e+00
9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.589144536351573933e+00
8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.752752150943278409e+00
8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.469034034308037917e+00
7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.373781584519580434e+00
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.382680045873881269e+00
6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,7.256995323563791622e+00
6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,7.835765426733509287e+00
5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.377013156117001813e+00
5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.846148762152632905e+00
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.149016518754160998e+00
4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.563104175875290380e+00
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.144421572754066752e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.092183784856976203e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.620608855460946351e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.497755855861700347e+00
1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.842765647056070932e+00
1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,6.594857961501034538e+00
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,6.376725180749954092e+00
0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,5.227776816784557745e+00
1.100000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,1.878268165721152183e+00
1.100000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,9.053830849153662541e+00
1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,4.070960606932285231e+00
